5 1000
3284 67 31
3285 32 36
3286 78 21
3287 58 55
3288 41 18
3289 17 89
3290 97 44
3291 28 85
3292 80 27
3293 73 30
3294 39 35
3295 49 1
3296 8 57
3297 19 77
3298 59 6
3299 4 50
3300 20 93
3301 5 84
3302 95 75
3303 98 95
3304 43 74
3305 62 34
3306 38 41
3307 84 69
3308 2 81
3309 2 64
3310 66 21
3311 89 32
3312 82 30
3313 28 20
3314 2 81
3315 95 34
3316 13 67
3317 69 3
3318 38 43
3319 90 4
3320 28 78
3321 87 65
3322 73 15
3323 63 66
3324 73 50
3325 74 77
3326 4 40
3327 83 99
3328 4 73
3329 2 64
3330 47 78
3331 93 61
3332 78 27
3333 20 70
3334 72 80
3335 30 59
3336 91 97
3337 35 88
3338 34 24
3339 58 67
3340 67 61
3341 46 51
3342 6 18
3343 30 73
3344 84 70
3345 99 64
3346 41 26
3347 57 50
3348 85 25
3349 86 45
3350 94 92
3351 94 93
3352 19 15
3353 86 6
3354 4 94
3355 64 79
3356 15 34
3357 96 85
3358 31 41
3359 54 60
3360 97 46
3361 86 2
3362 80 66
3363 17 64
3364 39 85
3365 3 9
3366 37 13
3367 72 75
3368 67 53
3369 32 91
3370 31 24
3371 69 90
3372 5 19
3373 49 6
3374 29 72
3375 18 44
3376 70 26
3377 47 48
3378 5 91
3379 12 52
3380 98 22
3381 66 18
3382 91 55
3383 42 1
3384 62 21
3385 18 78
3386 8 63
3387 28 73
3388 76 96
3389 96 61
3390 16 10
3391 35 67
3392 67 59
3393 39 11
3394 66 24
3395 69 75
3396 40 79
3397 93 9
3398 57 51
3399 98 49
3400 77 48
3401 44 7
3402 53 40
3403 35 6
3404 97 74
3405 71 9
3406 95 51
3407 35 87
3408 87 98
3409 51 31
3410 16 31
3411 35 38
3412 52 43
3413 38 29
3414 70 19
3415 15 25
3416 97 46
3417 83 68
3418 65 27
3419 14 26
3420 23 32
3421 13 91
3422 52 59
3423 80 88
3424 43 5
3425 21 59
3426 99 66
3427 33 46
3428 13 6
3429 54 10
3430 1 5
3431 36 78
3432 58 45
3433 12 48
3434 68 67
3435 22 59
3436 84 24
3437 7 84
3438 17 43
3439 85 93
3440 63 50
3441 85 64
3442 97 56
3443 25 30
3444 13 37
3445 55 59
3446 72 3
3447 25 18
3448 95 35
3449 33 7
3450 46 31
3451 20 76
3452 83 62
3453 74 75
3454 59 49
3455 28 69
3456 21 61
3457 47 51
3458 20 71
3459 80 1
3460 20 82
3461 35 30
3462 11 62
3463 87 80
3464 99 89
3465 88 82
3466 9 78
3467 46 31
3468 30 9
3469 81 35
3470 82 50
3471 71 64
3472 9 85
3473 37 11
3474 56 73
3475 97 23
3476 54 32
3477 86 64
3478 96 89
3479 64 20
3480 74 93
3481 76 69
3482 60 45
3483 60 43
3484 14 15
3485 21 10
3486 90 44
3487 19 70
3488 10 70
3489 21 25
3490 25 75
3491 24 25
3492 91 64
3493 27 77
3494 91 82
3495 34 40
3496 44 60
3497 60 88
3498 74 2
3499 3 63
3500 25 94
3501 96 40
3502 51 87
3503 33 10
3504 13 16
3505 53 25
3506 68 38
3507 95 98
3508 69 50
3509 77 96
3510 18 83
3511 52 32
3512 80 81
3513 65 30
3514 84 30
3515 95 8
3516 67 57
3517 0 30
3518 79 84
3519 74 4
3520 31 17
3521 64 74
3522 28 9
3523 71 5
3524 65 61
3525 19 24
3526 24 7
3527 45 42
3528 42 64
3529 59 70
3530 21 3
3531 25 82
3532 20 44
3533 58 10
3534 38 64
3535 19 84
3536 75 72
3537 64 0
3538 19 78
3539 4 71
3540 9 60
3541 64 22
3542 11 71
3543 83 60
3544 12 58
3545 88 14
3546 25 3
3547 83 28
3548 91 81
3549 53 83
3550 51 60
3551 67 0
3552 41 34
3553 48 52
3554 42 44
3555 22 63
3556 60 87
3557 61 61
3558 38 3
3559 70 49
3560 60 97
3561 98 79
3562 75 5
3563 59 72
3564 89 36
3565 9 37
3566 24 20
3567 20 48
3568 92 64
3569 80 76
3570 23 31
3571 18 68
3572 35 24
3573 54 37
3574 41 22
3575 90 88
3576 10 4
3577 22 53
3578 62 87
3579 24 36
3580 75 75
3581 62 5
3582 34 85
3583 39 39
3584 66 13
3585 68 74
3586 22 94
3587 25 29
3588 79 29
3589 44 50
3590 50 21
3591 31 67
3592 46 21
3593 26 20
3594 97 66
3595 85 5
3596 39 44
3597 0 48
3598 68 12
3599 33 49
3600 85 14
3601 71 28
3602 53 16
3603 65 16
3604 79 93
3605 74 32
3606 43 74
3607 85 54
3608 44 95
3609 59 13
3610 59 18
3611 42 99
3612 27 62
3613 34 78
3614 93 76
3615 60 66
3616 95 94
3617 65 36
3618 50 2
3619 13 30
3620 56 10
3621 41 4
3622 92 52
3623 62 65
3624 58 45
3625 4 73
3626 52 20
3627 90 66
3628 72 71
3629 0 90
3630 81 86
3631 22 2
3632 32 7
3633 37 48
3634 8 49
3635 4 41
3636 81 29
3637 57 49
3638 77 37
3639 7 75
3640 0 69
3641 20 48
3642 72 86
3643 14 75
3644 4 98
3645 63 78
3646 2 22
3647 48 69
3648 87 39
3649 71 84
3650 15 13
3651 56 8
3652 41 62
3653 92 22
3654 63 41
3655 88 34
3656 63 25
3657 90 11
3658 66 74
3659 29 46
3660 93 61
3661 44 9
3662 85 25
3663 38 58
3664 80 87
3665 61 38
3666 65 22
3667 59 86
3668 12 11
3669 6 10
3670 94 91
3671 11 62
3672 9 28
3673 15 77
3674 32 36
3675 2 13
3676 9 25
3677 91 53
3678 69 46
3679 22 15
3680 23 33
3681 41 75
3682 79 50
3683 68 40
3684 65 3
3685 99 55
3686 67 19
3687 51 1
3688 50 81
3689 99 56
3690 10 61
3691 26 44
3692 85 48
3693 28 40
3694 30 6
3695 17 65
3696 88 91
3697 86 61
3698 49 35
3699 83 59
3700 59 74
3701 11 28
3702 37 47
3703 45 90
3704 74 90
3705 3 88
3706 46 66
3707 5 62
3708 6 97
3709 90 30
3710 21 28
3711 9 59
3712 86 33
3713 66 76
3714 32 89
3715 51 14
3716 98 40
3717 97 35
3718 49 97
3719 6 37
3720 3 37
3721 65 40
3722 2 28
3723 19 22
3724 85 24
3725 54 51
3726 44 52
3727 37 31
3728 64 52
3729 41 4
3730 80 68
3731 58 84
3732 38 88
3733 90 6
3734 68 69
3735 12 9
3736 90 53
3737 27 84
3738 62 69
3739 56 57
3740 14 44
3741 90 8
3742 35 99
3743 70 45
3744 2 65
3745 70 97
3746 56 2
3747 56 34
3748 79 81
3749 1 14
3750 38 12
3751 53 16
3752 12 45
3753 60 91
3754 25 53
3755 68 95
3756 96 83
3757 90 36
3758 78 50
3759 49 38
3760 17 44
3761 3 3
3762 98 15
3763 52 88
3764 96 92
3765 4 81
3766 67 41
3767 18 1
3768 90 74
3769 95 90
3770 38 78
3771 19 49
3772 97 75
3773 0 72
3774 12 20
3775 56 29
3776 32 63
3777 96 94
3778 8 50
3779 17 96
3780 92 72
3781 94 33
3782 48 87
3783 27 54
3784 64 88
3785 46 3
3786 54 58
3787 99 38
3788 25 53
3789 5 22
3790 14 79
3791 75 76
3792 36 75
3793 49 4
3794 45 24
3795 92 40
3796 57 98
3797 97 66
3798 84 86
3799 1 10
3800 48 46
3801 8 24
3802 74 52
3803 75 73
3804 63 57
3805 68 55
3806 44 94
3807 82 12
3808 96 18
3809 97 72
3810 38 23
3811 9 39
3812 95 5
3813 46 55
3814 61 33
3815 54 38
3816 52 95
3817 74 67
3818 71 51
3819 2 83
3820 0 75
3821 40 87
3822 56 37
3823 95 62
3824 16 84
3825 69 65
3826 89 28
3827 72 24
3828 37 68
3829 28 68
3830 5 19
3831 11 30
3832 3 29
3833 2 48
3834 19 14
3835 40 44
3836 16 13
3837 72 62
3838 83 21
3839 83 57
3840 9 84
3841 38 76
3842 63 89
3843 49 24
3844 23 49
3845 29 3
3846 23 33
3847 77 80
3848 63 9
3849 84 26
3850 35 46
3851 42 1
3852 43 25
3853 48 75
3854 55 9
3855 41 16
3856 84 70
3857 58 21
3858 80 35
3859 67 13
3860 80 77
3861 25 69
3862 84 37
3863 21 82
3864 36 91
3865 98 73
3866 37 57
3867 22 63
3868 41 36
3869 33 37
3870 40 74
3871 68 13
3872 8 13
3873 18 52
3874 75 55
3875 99 28
3876 41 70
3877 46 57
3878 21 72
3879 17 6
3880 3 66
3881 39 63
3882 11 67
3883 78 27
3884 48 95
3885 80 44
3886 2 29
3887 72 5
3888 9 11
3889 61 70
3890 18 68
3891 7 80
3892 92 69
3893 32 66
3894 11 65
3895 42 68
3896 19 26
3897 34 74
3898 34 5
3899 2 41
3900 35 91
3901 4 80
3902 75 55
3903 26 11
3904 97 40
3905 48 9
3906 11 46
3907 87 34
3908 58 58
3909 71 41
3910 35 12
3911 15 82
3912 53 11
3913 24 75
3914 95 98
3915 71 4
3916 9 20
3917 35 27
3918 64 27
3919 4 36
3920 43 20
3921 68 71
3922 16 32
3923 56 73
3924 39 99
3925 16 76
3926 33 61
3927 5 23
3928 75 21
3929 27 63
3930 31 51
3931 16 99
3932 69 44
3933 99 91
3934 10 60
3935 70 31
3936 54 34
3937 97 14
3938 43 44
3939 66 20
3940 55 50
3941 35 96
3942 82 94
3943 70 47
3944 14 12
3945 51 42
3946 0 40
3947 5 91
3948 3 69
3949 2 72
3950 32 65
3951 63 79
3952 28 84
3953 21 98
3954 63 90
3955 79 31
3956 55 6
3957 8 81
3958 15 19
3959 17 74
3960 73 51
3961 77 98
3962 8 28
3963 31 13
3964 29 6
3965 11 74
3966 42 93
3967 87 89
3968 87 56
3969 68 97
3970 72 71
3971 84 23
3972 32 20
3973 87 93
3974 32 23
3975 75 84
3976 51 28
3977 99 81
3978 88 64
3979 70 0
3980 53 8
3981 69 57
3982 79 5
3983 89 62
3984 19 19
3985 94 59
3986 51 19
3987 1 1
3988 67 53
3989 65 88
3990 41 38
3991 81 6
3992 30 26
3993 22 14
3994 94 6
3995 1 22
3996 85 67
3997 44 64
3998 2 27
3999 43 27
4000 30 24
4001 74 13
4002 29 16
4003 32 31
4004 26 97
4005 13 34
4006 99 82
4007 59 14
4008 27 63
4009 26 52
4010 82 75
4011 68 13
4012 17 71
4013 73 83
4014 74 36
4015 99 39
4016 9 38
4017 57 16
4018 64 68
4019 76 13
4020 94 90
4021 87 96
4022 92 66
4023 23 3
4024 8 29
4025 36 39
4026 0 91
4027 44 55
4028 56 60
4029 95 57
4030 43 48
4031 56 90
4032 97 74
4033 25 60
4034 24 42
4035 50 59
4036 86 13
4037 58 92
4038 88 71
4039 20 50
4040 48 70
4041 75 45
4042 0 59
4043 39 18
4044 94 1
4045 60 3
4046 72 18
4047 70 45
4048 33 97
4049 99 18
4050 41 62
4051 78 65
4052 79 76
4053 52 87
4054 32 52
4055 67 84
4056 40 44
4057 8 73
4058 73 11
4059 89 37
4060 34 7
4061 66 23
4062 82 47
4063 86 67
4064 42 12
4065 58 91
4066 72 2
4067 9 86
4068 91 9
4069 65 23
4070 6 51
4071 85 42
4072 34 75
4073 62 28
4074 10 97
4075 72 22
4076 7 61
4077 83 33
4078 96 55
4079 83 31
4080 89 85
4081 44 19
4082 93 76
4083 12 38
4084 34 22
4085 81 64
4086 45 65
4087 30 83
4088 21 23
4089 89 7
4090 84 58
4091 57 45
4092 40 36
4093 83 11
4094 18 76
4095 90 36
4096 25 34
4097 33 21
4098 6 66
4099 48 57
4100 63 24
4101 93 88
4102 15 7
4103 76 41
4104 30 99
4105 12 72
4106 65 75
4107 46 31
4108 28 99
4109 78 57
4110 92 0
4111 19 58
4112 32 44
4113 38 11
4114 32 9
4115 77 55
4116 75 31
4117 44 60
4118 65 69
4119 29 33
4120 60 42
4121 81 18
4122 63 17
4123 70 49
4124 87 2
4125 93 7
4126 87 90
4127 65 62
4128 4 34
4129 56 71
4130 68 64
4131 9 20
4132 22 56
4133 97 34
4134 31 86
4135 65 58
4136 69 45
4137 97 50
4138 19 0
4139 94 14
4140 73 89
4141 24 29
4142 15 69
4143 67 84
4144 66 82
4145 55 30
4146 13 58
4147 64 95
4148 33 60
4149 95 6
4150 20 36
4151 18 0
4152 37 34
4153 37 41
4154 93 14
4155 42 4
4156 40 41
4157 97 79
4158 40 79
4159 4 52
4160 88 12
4161 68 49
4162 31 34
4163 45 11
4164 80 1
4165 17 59
4166 4 87
4167 93 37
4168 71 23
4169 92 80
4170 32 26
4171 91 51
4172 39 51
4173 90 71
4174 60 85
4175 55 53
4176 55 43
4177 18 8
4178 67 68
4179 69 2
4180 89 25
4181 61 91
4182 97 83
4183 99 52
4184 47 59
4185 8 16
4186 86 23
4187 20 62
4188 20 17
4189 10 80
4190 44 73
4191 50 95
4192 46 63
4193 3 61
4194 69 85
4195 70 2
4196 53 90
4197 91 6
4198 64 0
4199 53 56
4200 51 37
4201 23 0
4202 77 39
4203 67 31
4204 22 55
4205 87 49
4206 58 89
4207 57 15
4208 74 65
4209 45 34
4210 79 37
4211 82 62
4212 89 5
4213 62 96
4214 32 13
4215 97 20
4216 63 54
4217 28 6
4218 50 49
4219 18 6
4220 96 72
4221 38 14
4222 97 20
4223 44 64
4224 32 75
4225 32 99
4226 55 19
4227 76 13
4228 55 61
4229 11 71
4230 76 70
4231 99 9
4232 57 67
4233 85 3
4234 61 51
4235 65 24
4236 47 38
4237 37 7
4238 98 68
4239 64 69
4240 60 97
4241 63 56
4242 81 98
4243 64 44
4244 77 14
4245 51 88
4246 38 46
4247 29 25
4248 73 29
4249 57 30
4250 34 40
4251 3 81
4252 10 7
4253 51 17
4254 81 69
4255 14 86
4256 96 41
4257 10 78
4258 7 42
4259 28 58
4260 2 41
4261 26 46
4262 0 76
4263 86 0
4264 8 11
4265 33 69
4266 11 34
4267 35 20
4268 94 82
4269 46 74
4270 47 47
4271 62 8
4272 0 64
4273 91 96
4274 36 51
4275 18 30
4276 1 98
4277 27 92
4278 14 57
4279 81 33
4280 20 50
4281 9 69
4282 35 45
4283 75 62
4284 6 90
4285 84 25
4286 96 54
4287 10 55
4288 78 17
4289 46 35
4290 84 89
4291 64 57
4292 93 3
4293 68 12
4294 6 42
4295 5 37
4296 1 12
4297 53 97
4298 38 92
4299 72 54
4300 89 29
4301 89 45
4302 66 92
4303 34 46
4304 88 72
4305 13 96
4306 11 45
4307 48 31
4308 85 51
4309 76 32
4310 76 63
4311 55 64
4312 85 47
4313 24 83
4314 1 13
4315 16 86
4316 45 91
4317 46 55
4318 99 19
4319 90 1
4320 69 21
4321 24 34
4322 28 8
4323 26 55
4324 64 21
4325 11 86
4326 16 40
4327 77 25
4328 74 25
4329 60 19
4330 68 50
4331 45 74
4332 55 27
4333 51 19
4334 99 93
4335 31 66
4336 61 75
4337 63 55
4338 39 20
4339 36 76
4340 20 68
4341 19 79
4342 2 30
4343 70 4
4344 13 20
4345 80 74
4346 59 70
4347 32 18
4348 75 50
4349 79 0
4350 57 6
4351 56 70
4352 90 45
4353 24 41
4354 77 22
4355 86 54
4356 88 83
4357 98 0
4358 30 66
4359 71 24
4360 57 47
4361 6 78
4362 12 57
4363 6 90
4364 42 44
4365 79 89
4366 40 35
4367 19 14
4368 12 48
4369 89 57
4370 5 28
4371 27 90
4372 34 26
4373 85 75
4374 71 31
4375 88 8
4376 78 55
4377 43 9
4378 0 77
4379 58 32
4380 38 33
4381 98 32
4382 42 97
4383 13 52
4384 64 84
4385 87 81
4386 77 14
4387 19 28
4388 20 15
4389 44 85
4390 71 30
4391 19 10
4392 55 71
4393 10 85
4394 92 9
4395 14 34
4396 90 56
4397 18 71
4398 29 94
4399 48 36
4400 13 32
4401 10 87
4402 44 7
4403 31 63
4404 35 14
4405 89 84
4406 33 72
4407 61 7
4408 14 87
4409 77 71
4410 86 27
4411 60 55
4412 70 53
4413 90 21
4414 96 47
4415 98 25
4416 66 8
4417 72 38
4418 19 31
4419 66 48
4420 40 47
4421 49 78
4422 19 29
4423 1 18
4424 95 10
4425 56 42
4426 17 77
4427 49 85
4428 72 55
4429 17 90
4430 16 9
4431 66 88
4432 15 64
4433 18 25
4434 99 22
4435 87 83
4436 21 28
4437 31 39
4438 78 82
4439 36 40
4440 52 72
4441 25 86
4442 90 56
4443 8 89
4444 58 87
4445 66 64
4446 14 75
4447 32 30
4448 80 61
4449 62 54
4450 11 75
4451 18 73
4452 22 73
4453 21 88
4454 46 10
4455 7 90
4456 19 76
4457 38 43
4458 84 80
4459 97 58
4460 55 28
4461 66 12
4462 56 23
4463 68 45
4464 96 1
4465 58 16
4466 19 81
4467 29 76
4468 54 52
4469 63 17
4470 35 19
4471 43 48
4472 80 75
4473 45 38
4474 37 88
4475 45 0
4476 64 3
4477 99 82
4478 9 5
4479 16 99
4480 5 75
4481 92 44
4482 52 90
4483 70 37
4484 46 62
4485 89 31
4486 17 79
4487 23 35
4488 85 18
4489 32 80
4490 77 30
4491 7 7
4492 55 57
4493 51 16
4494 82 47
4495 67 48
4496 35 63
4497 11 59
4498 27 98
4499 95 89
4500 5 7
4501 91 75
4502 98 14
4503 83 84
4504 80 63
4505 97 90
4506 73 36
4507 21 74
4508 68 84
4509 89 94
4510 39 54
4511 55 99
4512 95 40
4513 95 53
4514 68 63
4515 8 86
4516 22 43
4517 74 70
4518 38 32
4519 9 40
4520 74 67
4521 35 18
4522 49 76
4523 75 99
4524 42 37
4525 91 42
4526 8 1
4527 50 51
4528 52 91
4529 79 57
4530 18 30
4531 16 17
4532 54 10
4533 67 30
4534 62 51
4535 35 35
4536 75 48
4537 20 71
4538 18 37
4539 49 18
4540 65 96
4541 11 31
4542 71 66
4543 77 21
4544 92 23
4545 18 47
4546 52 51
4547 22 44
4548 50 18
4549 64 38
4550 8 44
4551 37 90
4552 1 55
4553 67 60
4554 81 78
4555 32 15
4556 41 61
4557 92 22
4558 19 85
4559 45 88
4560 33 46
4561 37 38
4562 33 88
4563 82 24
4564 26 76
4565 21 0
4566 72 11
4567 9 20
4568 59 20
4569 30 16
4570 99 17
4571 39 14
4572 90 3
4573 5 91
4574 59 99
4575 24 65
4576 72 75
4577 5 62
4578 7 98
4579 56 12
4580 72 42
4581 33 5
4582 57 32
4583 42 30
4584 51 71
4585 63 98
4586 55 29
4587 88 16
4588 6 23
4589 48 30
4590 83 91
4591 65 27
4592 51 56
4593 27 96
4594 5 47
4595 13 60
4596 63 17
4597 43 56
4598 83 34
4599 57 58
4600 60 74
4601 40 87
4602 36 26
4603 9 43
4604 86 89
4605 55 84
4606 49 26
4607 28 81
4608 77 6
4609 54 1
4610 4 45
4611 25 3
4612 58 2
4613 35 37
4614 86 32
4615 32 72
4616 65 90
4617 69 9
4618 50 77
4619 91 24
4620 46 83
4621 9 16
4622 92 28
4623 10 37
4624 89 61
4625 78 77
4626 80 55
4627 53 15
4628 49 37
4629 28 33
4630 91 71
4631 57 54
4632 57 82
4633 18 59
4634 56 19
4635 30 99
4636 15 29
4637 54 21
4638 35 8
4639 10 30
4640 91 97
4641 48 24
4642 53 54
4643 92 9
4644 37 54
4645 60 13
4646 48 57
4647 33 74
4648 25 55
4649 58 9
4650 9 51
4651 80 70
4652 30 79
4653 62 50
4654 1 31
4655 80 40
4656 26 98
4657 41 93
4658 23 33
4659 0 2
4660 90 8
4661 22 2
4662 59 17
4663 51 57
4664 95 80
4665 95 79
4666 49 0
4667 20 40
4668 16 77
4669 93 74
4670 91 41
4671 8 5
4672 73 19
4673 87 49
4674 15 40
4675 50 92
4676 54 56
4677 19 0
4678 28 78
4679 11 13
4680 28 5
4681 55 21
4682 36 0
4683 90 25
4684 78 1
4685 76 46
4686 39 26
4687 10 49
4688 0 17
4689 28 39
4690 29 1
4691 41 55
4692 29 2
4693 25 93
4694 81 19
4695 11 38
4696 66 79
4697 46 86
4698 85 87
4699 68 72
4700 28 61
4701 71 13
4702 63 4
4703 53 28
4704 45 69
4705 0 11
4706 49 72
4707 84 26
4708 63 0
4709 92 33
4710 75 97
4711 43 59
4712 90 38
4713 80 59
4714 79 23
4715 63 12
4716 48 56
4717 10 67
4718 30 27
4719 91 24
4720 49 97
4721 48 12
4722 18 99
4723 89 94
4724 95 19
4725 23 85
4726 95 35
4727 97 31
4728 18 11
4729 23 25
4730 24 93
4731 48 21
4732 5 88
4733 63 93
4734 61 16
4735 96 35
4736 9 67
4737 84 78
4738 49 31
4739 41 90
4740 49 85
4741 63 60
4742 0 78
4743 17 13
4744 58 78
4745 49 18
4746 4 65
4747 99 56
4748 49 26
4749 6 30
4750 35 95
4751 32 79
4752 22 88
4753 75 27
4754 50 19
4755 82 87
4756 70 32
4757 76 38
4758 29 87
4759 21 26
4760 70 50
4761 34 82
4762 67 78
4763 31 43
4764 68 28
4765 28 22
4766 24 10
4767 55 53
4768 53 84
4769 37 12
4770 2 90
4771 62 39
4772 96 61
4773 47 71
4774 88 60
4775 26 61
4776 5 79
4777 59 85
4778 61 50
4779 12 44
4780 56 31
4781 59 22
4782 90 60
4783 62 59
4784 77 23
4785 85 45
4786 50 8
4787 23 80
4788 88 95
4789 86 5
4790 30 59
4791 55 7
4792 1 67
4793 17 44
4794 51 69
4795 92 2
4796 71 92
4797 55 71
4798 30 39
4799 49 36
4800 98 88
4801 93 65
4802 75 81
4803 11 96
4804 55 78
4805 96 66
4806 64 7
4807 13 96
4808 76 52
4809 21 22
4810 42 18
4811 8 7
4812 31 82
4813 73 57
4814 53 52
4815 50 48
4816 45 49
4817 6 42
4818 65 89
4819 31 20
4820 56 20
4821 88 72
4822 72 26
4823 38 64
4824 79 58
4825 94 78
4826 18 26
4827 93 80
4828 80 85
4829 34 92
4830 7 53
4831 43 2
4832 28 47
4833 20 14
4834 0 71
4835 30 86
4836 20 1
4837 66 22
4838 29 35
4839 34 5
4840 44 9
4841 78 94
4842 58 71
4843 30 19
4844 56 25
4845 62 80
4846 55 39
4847 12 2
4848 77 85
4849 44 24
4850 5 23
4851 63 7
4852 27 7
4853 57 17
4854 60 71
4855 51 44
4856 51 29
4857 48 97
4858 75 48
4859 44 56
4860 17 1
4861 57 75
4862 9 50
4863 31 81
4864 88 64
4865 44 43
4866 90 9
4867 99 20
4868 46 70
4869 67 51
4870 14 13
4871 58 85
4872 74 17
4873 29 26
4874 90 14
4875 26 29
4876 41 87
4877 7 4
4878 66 88
4879 98 76
4880 76 76
4881 28 95
4882 26 7
4883 53 41
4884 29 27
4885 51 5
4886 81 93
4887 42 3
4888 42 72
4889 0 91
4890 21 5
4891 90 73
4892 37 14
4893 2 3
4894 2 95
4895 54 58
4896 72 90
4897 75 38
4898 84 62
4899 58 67
4900 63 88
4901 96 63
4902 63 21
4903 48 48
4904 45 3
4905 61 93
4906 87 6
4907 54 70
4908 85 55
4909 58 12
4910 5 50
4911 38 34
4912 72 93
4913 33 90
4914 18 4
4915 19 79
4916 13 33
4917 28 33
4918 8 27
4919 10 16
4920 65 53
4921 58 98
4922 33 60
4923 70 65
4924 35 4
4925 52 29
4926 4 46
4927 61 12
4928 49 61
4929 90 69
4930 87 57
4931 30 40
4932 84 82
4933 80 53
4934 78 20
4935 61 58
4936 45 41
4937 46 51
4938 92 40
4939 0 12
4940 22 67
4941 54 13
4942 51 89
4943 74 67
4944 71 15
4945 84 47
4946 36 40
4947 29 7
4948 23 17
4949 13 51
4950 80 17
4951 87 14
4952 42 94
4953 83 63
4954 99 10
4955 20 9
4956 61 78
4957 46 19
4958 3 16
4959 89 94
4960 7 12
4961 82 62
4962 36 14
4963 21 4
4964 12 38
4965 27 74
4966 26 49
4967 31 5
4968 80 40
4969 71 57
4970 5 11
4971 68 60
4972 94 75
4973 85 58
4974 94 9
4975 4 7
4976 28 18
4977 44 68
4978 35 24
4979 78 27
4980 72 79
4981 51 61
4982 83 45
4983 82 12
4984 46 41
4985 38 62
4986 44 31
4987 89 96
4988 44 21
4989 67 60
4990 28 63
4991 10 2
4992 33 20
4993 46 8
4994 4 63
4995 70 56
4996 61 44
4997 84 26
4998 59 7
4999 77 49
5000 93 73
